===============================================================================
Id,,len,datetime,open,high,low,close,volume,openinterest,MyStrategy,len,datetime,Broker,len,cash,value,BuySell,len,buy,sell,Trades - Net Profit/Loss,len,pnlplus,pnlminus
803,,803,2022-01-24 20:22:00,1838.83,1839.03,1838.73,1839.03,0.0,-1.0,MyStrategy,803,738179.848611111,Broker,803,10000.0,10000.0,BuySell,803,,,Trades - Net Profit/Loss,803,,
804,,804,2022-01-24 20:23:00,1839.03,1839.05,1838.75,1838.76,0.0,-1.0,MyStrategy,804,738179.8493055556,Broker,804,10000.0,10000.0,BuySell,804,,,Trades - Net Profit/Loss,804,,
805,,805,2022-01-24 20:24:00,1838.76,1839.075,1838.745,1839.015,0.0,-1.0,MyStrategy,805,738179.85,Broker,805,10000.0,10000.0,BuySell,805,,,Trades - Net Profit/Loss,805,,
806,,806,2022-01-24 20:25:00,1839.015,1839.135,1838.84,1839.1,0.0,-1.0,MyStrategy,806,738179.8506944445,Broker,806,10000.0,10000.0,BuySell,806,,,Trades - Net Profit/Loss,806,,
807,,807,2022-01-24 20:26:00,1839.1,1839.63,1839.095,1839.39,0.0,-1.0,MyStrategy,807,738179.8513888889,Broker,807,10000.0,10000.0,BuySell,807,,,Trades - Net Profit/Loss,807,,
808,,808,2022-01-24 20:27:00,1839.39,1840.48,1839.35,1840.19,0.0,-1.0,MyStrategy,808,738179.8520833333,Broker,808,10000.0,10000.0,BuySell,808,,,Trades - Net Profit/Loss,808,,
809,,809,2022-01-24 20:28:00,1840.19,1840.225,1839.97,1840.105,0.0,-1.0,MyStrategy,809,738179.8527777778,Broker,809,10000.0,10000.0,BuySell,809,,,Trades - Net Profit/Loss,809,,
810,,810,2022-01-24 20:29:00,1840.105,1840.105,1839.75,1839.91,0.0,-1.0,MyStrategy,810,738179.8534722222,Broker,810,10000.0,10000.0,BuySell,810,,,Trades - Net Profit/Loss,810,,
811,,811,2022-01-24 20:30:00,1839.91,1840.175,1839.855,1840.05,0.0,-1.0,MyStrategy,811,738179.8541666666,Broker,811,10000.0,10000.0,BuySell,811,,,Trades - Net Profit/Loss,811,,
812,,812,2022-01-24 20:31:00,1840.05,1840.06,1839.59,1839.705,0.0,-1.0,MyStrategy,812,738179.8548611111,Broker,812,10000.0,10000.0,BuySell,812,,,Trades - Net Profit/Loss,812,,
813,,813,2022-01-24 20:32:00,1839.705,1839.89,1839.68,1839.89,0.0,-1.0,MyStrategy,813,738179.8555555556,Broker,813,10000.0,10000.0,BuySell,813,,,Trades - Net Profit/Loss,813,,
814,,814,2022-01-24 20:33:00,1839.89,1840.29,1839.79,1839.99,0.0,-1.0,MyStrategy,814,738179.85625,Broker,814,10000.0,10000.0,BuySell,814,,,Trades - Net Profit/Loss,814,,
815,,815,2022-01-24 20:34:00,1839.99,1839.99,1839.34,1839.54,0.0,-1.0,MyStrategy,815,738179.8569444445,Broker,815,10000.0,10000.0,BuySell,815,,,Trades - Net Profit/Loss,815,,
816,,816,2022-01-24 20:35:00,1839.54,1839.63,1838.085,1838.285,0.0,-1.0,MyStrategy,816,738179.8576388889,Broker,816,10000.0,10000.0,BuySell,816,,,Trades - Net Profit/Loss,816,,
817,,817,2022-01-24 20:36:00,1838.285,1838.285,1837.91,1838.19,0.0,-1.0,MyStrategy,817,738179.8583333333,Broker,817,10000.0,10000.0,BuySell,817,,,Trades - Net Profit/Loss,817,,
818,,818,2022-01-24 20:37:00,1838.19,1838.19,1837.77,1837.83,0.0,-1.0,MyStrategy,818,738179.8590277778,Broker,818,10000.0,10000.0,BuySell,818,,,Trades - Net Profit/Loss,818,,
819,,819,2022-01-24 20:38:00,1837.83,1838.21,1837.82,1838.15,0.0,-1.0,MyStrategy,819,738179.8597222222,Broker,819,10000.0,10000.0,BuySell,819,,,Trades - Net Profit/Loss,819,,
820,,820,2022-01-24 20:39:00,1838.15,1838.33,1838.035,1838.315,0.0,-1.0,MyStrategy,820,738179.8604166667,Broker,820,10000.0,10000.0,BuySell,820,,,Trades - Net Profit/Loss,820,,
821,,821,2022-01-24 20:40:00,1838.315,1838.345,1838.23,1838.265,0.0,-1.0,MyStrategy,821,738179.8611111111,Broker,821,10000.0,10000.0,BuySell,821,,,Trades - Net Profit/Loss,821,,
822,,822,2022-01-24 20:41:00,1838.265,1839.135,1838.165,1838.86,0.0,-1.0,MyStrategy,822,738179.8618055555,Broker,822,10000.0,10000.0,BuySell,822,,,Trades - Net Profit/Loss,822,,
823,,823,2022-01-24 20:42:00,1838.86,1839.015,1838.215,1838.45,0.0,-1.0,MyStrategy,823,738179.8625,Broker,823,10000.0,10000.0,BuySell,823,,,Trades - Net Profit/Loss,823,,
824,,824,2022-01-24 20:43:00,1838.45,1838.61,1838.195,1838.31,0.0,-1.0,MyStrategy,824,738179.8631944444,Broker,824,10000.0,10000.0,BuySell,824,,,Trades - Net Profit/Loss,824,,
825,,825,2022-01-24 20:44:00,1838.31,1838.375,1838.195,1838.215,0.0,-1.0,MyStrategy,825,738179.8638888889,Broker,825,10000.0,10000.0,BuySell,825,,,Trades - Net Profit/Loss,825,,
826,,826,2022-01-24 20:45:00,1838.215,1838.335,1838.13,1838.245,0.0,-1.0,MyStrategy,826,738179.8645833334,Broker,826,10000.0,10000.0,BuySell,826,,,Trades - Net Profit/Loss,826,,
827,,827,2022-01-24 20:46:00,1838.245,1838.285,1837.53,1837.53,0.0,-1.0,MyStrategy,827,738179.8652777778,Broker,827,10000.0,10000.0,BuySell,827,,,Trades - Net Profit/Loss,827,,
828,,828,2022-01-24 20:47:00,1837.53,1837.53,1837.025,1837.125,0.0,-1.0,MyStrategy,828,738179.8659722222,Broker,828,10000.0,10000.0,BuySell,828,,,Trades - Net Profit/Loss,828,,
829,,829,2022-01-24 20:48:00,1837.125,1837.455,1837.065,1837.255,0.0,-1.0,MyStrategy,829,738179.8666666667,Broker,829,10000.0,10000.0,BuySell,829,,,Trades - Net Profit/Loss,829,,
830,,830,2022-01-24 20:49:00,1837.255,1837.46,1836.85,1836.905,0.0,-1.0,MyStrategy,830,738179.8673611111,Broker,830,10000.0,10000.0,BuySell,830,,,Trades - Net Profit/Loss,830,,
831,,831,2022-01-24 20:50:00,1836.905,1836.985,1836.555,1836.625,0.0,-1.0,MyStrategy,831,738179.8680555555,Broker,831,10000.0,10000.0,BuySell,831,,,Trades - Net Profit/Loss,831,,
832,,832,2022-01-24 20:51:00,1836.625,1836.985,1836.56,1836.89,0.0,-1.0,MyStrategy,832,738179.86875,Broker,832,10000.0,10000.0,BuySell,832,,,Trades - Net Profit/Loss,832,,
833,,833,2022-01-24 20:52:00,1836.89,1837.685,1836.85,1837.685,0.0,-1.0,MyStrategy,833,738179.8694444444,Broker,833,10000.0,10000.0,BuySell,833,,,Trades - Net Profit/Loss,833,,
834,,834,2022-01-24 20:53:00,1837.685,1838.375,1837.67,1838.345,0.0,-1.0,MyStrategy,834,738179.870138889,Broker,834,10000.0,10000.0,BuySell,834,,,Trades - Net Profit/Loss,834,,
835,,835,2022-01-24 20:54:00,1838.345,1838.37,1837.9,1838.0,0.0,-1.0,MyStrategy,835,738179.8708333333,Broker,835,10000.0,10000.0,BuySell,835,,,Trades - Net Profit/Loss,835,,
836,,836,2022-01-24 20:55:00,1838.0,1838.18,1837.91,1838.04,0.0,-1.0,MyStrategy,836,738179.8715277778,Broker,836,10000.0,10000.0,BuySell,836,,,Trades - Net Profit/Loss,836,,
837,,837,2022-01-24 20:56:00,1838.04,1838.155,1837.825,1838.01,0.0,-1.0,MyStrategy,837,738179.8722222223,Broker,837,10000.0,10000.0,BuySell,837,,,Trades - Net Profit/Loss,837,,
838,,838,2022-01-24 20:57:00,1838.01,1838.045,1837.6,1837.98,0.0,-1.0,MyStrategy,838,738179.8729166667,Broker,838,10000.0,10000.0,BuySell,838,,,Trades - Net Profit/Loss,838,,
839,,839,2022-01-24 20:58:00,1837.98,1838.36,1837.53,1838.36,0.0,-1.0,MyStrategy,839,738179.8736111111,Broker,839,10000.0,10000.0,BuySell,839,,,Trades - Net Profit/Loss,839,,
840,,840,2022-01-24 20:59:00,1838.36,1838.805,1838.35,1838.65,0.0,-1.0,MyStrategy,840,738179.8743055556,Broker,840,10000.0,10000.0,BuySell,840,,,Trades - Net Profit/Loss,840,,
841,,841,2022-01-24 21:00:00,1838.65,1839.205,1838.3,1838.64,0.0,-1.0,MyStrategy,841,738179.875,Broker,841,10000.0,10000.0,BuySell,841,,,Trades - Net Profit/Loss,841,,
842,,842,2022-01-24 21:01:00,1838.64,1839.615,1838.64,1839.45,0.0,-1.0,MyStrategy,842,738179.8756944444,Broker,842,10000.0,10000.0,BuySell,842,,,Trades - Net Profit/Loss,842,,
843,,843,2022-01-24 21:02:00,1839.45,1840.145,1839.305,1839.955,0.0,-1.0,MyStrategy,843,738179.8763888889,Broker,843,10000.0,10000.0,BuySell,843,,,Trades - Net Profit/Loss,843,,
844,,844,2022-01-24 21:03:00,1839.955,1840.33,1839.76,1840.16,0.0,-1.0,MyStrategy,844,738179.8770833333,Broker,844,10000.0,10000.0,BuySell,844,,,Trades - Net Profit/Loss,844,,
845,,845,2022-01-24 21:04:00,1840.16,1840.16,1839.56,1839.705,0.0,-1.0,MyStrategy,845,738179.8777777777,Broker,845,10000.0,10000.0,BuySell,845,,,Trades - Net Profit/Loss,845,,
846,,846,2022-01-24 21:05:00,1839.705,1840.175,1839.6,1839.99,0.0,-1.0,MyStrategy,846,738179.8784722222,Broker,846,10000.0,10000.0,BuySell,846,,,Trades - Net Profit/Loss,846,,
847,,847,2022-01-24 21:06:00,1839.99,1840.41,1839.99,1840.335,0.0,-1.0,MyStrategy,847,738179.8791666667,Broker,847,10000.0,10000.0,BuySell,847,,,Trades - Net Profit/Loss,847,,
848,,848,2022-01-24 21:07:00,1840.335,1840.47,1840.075,1840.185,0.0,-1.0,MyStrategy,848,738179.879861111,Broker,848,10000.0,10000.0,BuySell,848,,,Trades - Net Profit/Loss,848,,
849,,849,2022-01-24 21:08:00,1840.185,1840.46,1840.185,1840.35,0.0,-1.0,MyStrategy,849,738179.8805555556,Broker,849,10000.0,10000.0,BuySell,849,,,Trades - Net Profit/Loss,849,,
850,,850,2022-01-24 21:09:00,1840.35,1840.39,1839.88,1839.9,0.0,-1.0,MyStrategy,850,738179.88125,Broker,850,10000.0,10000.0,BuySell,850,,,Trades - Net Profit/Loss,850,,
851,,851,2022-01-24 21:10:00,1839.9,1839.9,1839.295,1839.355,0.0,-1.0,MyStrategy,851,738179.8819444445,Broker,851,10000.0,10000.0,BuySell,851,,,Trades - Net Profit/Loss,851,,
852,,852,2022-01-24 21:11:00,1839.355,1840.025,1839.355,1839.83,0.0,-1.0,MyStrategy,852,738179.8826388889,Broker,852,10000.0,10000.0,BuySell,852,,,Trades - Net Profit/Loss,852,,
853,,853,2022-01-24 21:12:00,1839.83,1840.445,1839.79,1840.43,0.0,-1.0,MyStrategy,853,738179.8833333333,Broker,853,10000.0,10000.0,BuySell,853,,,Trades - Net Profit/Loss,853,,
854,,854,2022-01-24 21:13:00,1840.43,1840.53,1840.175,1840.195,0.0,-1.0,MyStrategy,854,738179.8840277778,Broker,854,10000.0,10000.0,BuySell,854,,,Trades - Net Profit/Loss,854,,
855,,855,2022-01-24 21:14:00,1840.195,1840.485,1840.04,1840.44,0.0,-1.0,MyStrategy,855,738179.8847222222,Broker,855,10000.0,10000.0,BuySell,855,,,Trades - Net Profit/Loss,855,,
856,,856,2022-01-24 21:15:00,1840.44,1840.97,1840.285,1840.97,0.0,-1.0,MyStrategy,856,738179.8854166666,Broker,856,10000.0,10000.0,BuySell,856,,,Trades - Net Profit/Loss,856,,
857,,857,2022-01-24 21:16:00,1840.97,1841.435,1840.775,1841.005,0.0,-1.0,MyStrategy,857,738179.8861111111,Broker,857,10000.0,10000.0,BuySell,857,,,Trades - Net Profit/Loss,857,,
858,,858,2022-01-24 21:17:00,1841.005,1841.02,1840.025,1840.265,0.0,-1.0,MyStrategy,858,738179.8868055556,Broker,858,10000.0,10000.0,BuySell,858,,,Trades - Net Profit/Loss,858,,
859,,859,2022-01-24 21:18:00,1840.265,1840.505,1839.83,1840.495,0.0,-1.0,MyStrategy,859,738179.8875,Broker,859,10000.0,10000.0,BuySell,859,,,Trades - Net Profit/Loss,859,,
860,,860,2022-01-24 21:19:00,1840.495,1840.705,1839.97,1840.335,0.0,-1.0,MyStrategy,860,738179.8881944445,Broker,860,10000.0,10000.0,BuySell,860,,,Trades - Net Profit/Loss,860,,
861,,861,2022-01-24 21:20:00,1840.335,1840.91,1840.32,1840.88,0.0,-1.0,MyStrategy,861,738179.8888888889,Broker,861,10000.0,10000.0,BuySell,861,,,Trades - Net Profit/Loss,861,,
862,,862,2022-01-24 21:21:00,1840.88,1841.395,1840.695,1841.33,0.0,-1.0,MyStrategy,862,738179.8895833333,Broker,862,10000.0,10000.0,BuySell,862,,,Trades - Net Profit/Loss,862,,
863,,863,2022-01-24 21:22:00,1841.33,1841.685,1841.12,1841.505,0.0,-1.0,MyStrategy,863,738179.8902777778,Broker,863,10000.0,10000.0,BuySell,863,,,Trades - Net Profit/Loss,863,,
864,,864,2022-01-24 21:23:00,1841.505,1841.535,1840.51,1841.03,0.0,-1.0,MyStrategy,864,738179.8909722222,Broker,864,10000.0,10000.0,BuySell,864,,,Trades - Net Profit/Loss,864,,
865,,865,2022-01-24 21:24:00,1841.03,1841.09,1839.44,1840.26,0.0,-1.0,MyStrategy,865,738179.8916666667,Broker,865,10000.0,10000.0,BuySell,865,,,Trades - Net Profit/Loss,865,,
866,,866,2022-01-24 21:25:00,1840.26,1840.64,1839.395,1839.445,0.0,-1.0,MyStrategy,866,738179.8923611111,Broker,866,10000.0,10000.0,BuySell,866,,,Trades - Net Profit/Loss,866,,
867,,867,2022-01-24 21:26:00,1839.445,1840.455,1839.4,1840.405,0.0,-1.0,MyStrategy,867,738179.8930555555,Broker,867,10000.0,10000.0,BuySell,867,,,Trades - Net Profit/Loss,867,,
868,,868,2022-01-24 21:27:00,1840.405,1840.885,1840.405,1840.87,0.0,-1.0,MyStrategy,868,738179.89375,Broker,868,10000.0,10000.0,BuySell,868,,,Trades - Net Profit/Loss,868,,
869,,869,2022-01-24 21:28:00,1840.87,1841.105,1840.685,1841.1,0.0,-1.0,MyStrategy,869,738179.8944444444,Broker,869,10000.0,10000.0,BuySell,869,,,Trades - Net Profit/Loss,869,,
870,,870,2022-01-24 21:29:00,1841.1,1841.475,1841.09,1841.47,0.0,-1.0,MyStrategy,870,738179.8951388889,Broker,870,10000.0,10000.0,BuySell,870,,,Trades - Net Profit/Loss,870,,
871,,871,2022-01-24 21:30:00,1841.47,1842.615,1841.41,1842.305,0.0,-1.0,MyStrategy,871,738179.8958333334,Broker,871,10000.0,10000.0,BuySell,871,,,Trades - Net Profit/Loss,871,,
872,,872,2022-01-24 21:31:00,1842.305,1842.97,1841.475,1842.61,0.0,-1.0,MyStrategy,872,738179.8965277778,Broker,872,10000.0,10000.0,BuySell,872,,,Trades - Net Profit/Loss,872,,
873,,873,2022-01-24 21:32:00,1842.61,1843.08,1842.385,1842.585,0.0,-1.0,MyStrategy,873,738179.8972222222,Broker,873,10000.0,10000.0,BuySell,873,,,Trades - Net Profit/Loss,873,,
874,,874,2022-01-24 21:33:00,1842.585,1842.72,1842.18,1842.385,0.0,-1.0,MyStrategy,874,738179.8979166667,Broker,874,10000.0,10000.0,BuySell,874,,,Trades - Net Profit/Loss,874,,
875,,875,2022-01-24 21:34:00,1842.385,1843.065,1842.185,1842.92,0.0,-1.0,MyStrategy,875,738179.8986111111,Broker,875,10000.0,10000.0,BuySell,875,,,Trades - Net Profit/Loss,875,,
876,,876,2022-01-24 21:35:00,1842.92,1843.08,1842.16,1842.245,0.0,-1.0,MyStrategy,876,738179.8993055555,Broker,876,10000.0,10000.0,BuySell,876,,,Trades - Net Profit/Loss,876,,
